시도,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
서울특별시,848,1103,44,1,12,1,0,0,2,3,1,0
서울특별시,735,743,27,0,13,0,1,1,1,0,0,1
서울특별시,4575,3154,166,5,21,1,0,0,0,5,1,2
서울특별시,709,754,52,1,18,1,0,0,4,0,1,0
서울특별시,860,1037,61,1,11,1,1,1,1,2,0,0
서울특별시,790,760,45,0,20,0,0,0,1,1,0,0
서울특별시,993,1093,60,1,12,0,3,0,2,0,0,0
서울특별시,759,746,36,0,16,0,0,0,3,0,0,0
서울특별시,854,886,43,1,24,1,2,0,2,2,0,1
서울특별시,742,1023,49,0,8,0,0,0,1,0,1,1
서울특별시,889,1179,66,2,8,1,0,1,0,0,0,0
서울특별시,4018,2953,153,4,24,1,1,1,3,5,1,2
서울특별시,361,448,15,1,4,0,0,0,1,2,1,0
서울특별시,733,869,39,1,5,0,0,0,2,0,1,2
서울특별시,491,595,23,3,13,0,0,0,2,1,1,2
서울특별시,645,641,30,0,11,1,0,0,0,1,0,0
서울특별시,1124,1071,63,2,17,1,0,0,1,1,0,1
서울특별시,531,636,37,2,8,0,0,0,1,0,1,1
서울특별시,990,1217,54,1,7,0,0,0,1,0,0,0
서울특별시,707,835,32,1,3,0,0,1,0,0,0,0
서울특별시,2206,2056,78,2,19,1,0,0,3,4,1,1
서울특별시,462,570,29,1,11,1,0,3,0,0,2,0
서울특별시,760,923,53,1,18,0,0,0,3,2,1,0
서울특별시,215,290,13,1,1,0,0,1,0,0,1,1
서울특별시,330,450,18,0,7,0,0,2,0,2,0,0
서울특별시,485,754,34,2,12,0,0,0,2,0,0,0
서울특별시,534,1168,38,0,15,0,1,1,8,0,3,1
서울특별시,2402,2369,202,9,28,0,0,0,0,5,2,0
서울특별시,454,730,59,0,13,0,0,0,1,0,1,0
서울특별시,435,660,39,1,4,1,0,0,2,1,3,0
서울특별시,368,537,34,1,8,1,0,0,1,2,0,0
서울특별시,1855,1600,89,1,8,0,0,0,3,3,1,0
서울특별시,563,836,52,1,8,1,0,1,0,1,0,0
서울특별시,572,825,46,0,9,0,0,2,0,3,0,0
서울특별시,560,720,49,3,11,0,0,1,1,2,0,3
서울특별시,1830,1469,73,1,13,1,0,0,1,4,0,1
서울특별시,400,566,29,0,5,0,1,0,1,0,1,0
서울특별시,685,803,52,0,5,0,0,0,1,1,1,0
서울특별시,782,949,71,2,7,1,0,1,2,1,2,3
서울특별시,745,916,54,3,22,2,0,0,2,0,3,0
서울특별시,763,952,57,1,13,0,0,1,0,0,0,0
서울특별시,552,651,49,0,10,0,0,0,4,1,0,0
서울특별시,1947,1744,99,2,15,0,0,0,0,2,1,0
서울특별시,412,459,17,1,15,1,0,0,0,2,1,0
서울특별시,386,521,32,0,8,0,0,0,1,1,1,0
서울특별시,367,696,46,1,2,0,0,0,4,0,1,0
서울특별시,295,429,39,1,2,0,0,0,0,0,1,1
서울특별시,497,734,51,1,4,0,2,0,0,2,1,1
서울특별시,473,720,60,3,11,0,1,0,4,4,3,1
서울특별시,2326,1688,84,1,15,1,0,0,1,8,1,2
서울특별시,597,724,50,2,11,0,0,2,0,3,1,1
서울특별시,401,403,22,0,9,0,0,0,0,3,2,0
서울특별시,578,820,53,2,5,0,0,0,6,0,0,1
서울특별시,761,914,48,0,9,0,0,0,2,1,2,1
서울특별시,746,927,40,0,8,0,0,4,1,1,2,0
서울특별시,4523,3249,182,3,42,0,0,1,2,5,0,3
서울특별시,744,898,55,2,24,0,0,1,2,4,1,0
서울특별시,749,785,59,2,11,0,0,0,0,3,1,1
서울특별시,881,820,52,0,16,0,0,1,5,2,0,2
서울특별시,793,707,31,1,22,0,0,0,3,2,1,1
서울특별시,709,661,35,0,8,2,0,0,0,2,1,0
서울특별시,804,777,55,0,22,0,2,1,4,3,0,0
서울특별시,654,715,45,1,11,0,1,0,2,0,0,0
서울특별시,2879,2179,103,3,20,1,0,0,0,7,2,0
서울특별시,744,758,52,1,13,1,1,1,6,3,1,0
서울특별시,589,674,35,1,15,1,0,1,1,0,0,1
서울특별시,763,770,50,0,17,1,1,1,4,0,0,1
서울특별시,784,725,43,3,16,0,0,3,1,2,1,0
서울특별시,767,716,36,1,10,0,1,0,1,1,0,1
서울특별시,2876,2130,127,5,31,3,0,2,2,6,3,1
서울특별시,535,542,33,1,13,0,0,0,2,0,2,1
서울특별시,504,560,26,0,14,0,0,0,1,1,0,0
서울특별시,529,550,25,0,12,0,0,0,1,2,0,1
서울특별시,562,591,31,0,10,0,0,0,2,0,1,1
서울특별시,641,690,30,1,10,0,0,0,1,3,0,0
서울특별시,496,583,35,0,14,0,0,0,4,2,0,3
서울특별시,703,675,41,2,21,0,0,0,0,0,0,0
서울특별시,2679,1867,111,1,25,1,2,0,2,1,1,0
서울특별시,482,572,29,1,13,0,0,1,3,2,0,0
서울특별시,662,716,28,2,17,0,0,1,1,1,0,0
서울특별시,592,657,41,0,10,0,0,0,2,0,0,1
서울특별시,574,616,40,1,9,0,0,0,2,0,0,0
서울특별시,480,543,25,1,16,0,0,2,1,0,2,1
서울특별시,2407,1536,89,3,19,1,0,0,1,2,1,0
서울특별시,633,613,37,1,14,0,0,1,0,0,0,2
서울특별시,674,600,30,1,18,1,0,1,2,2,0,0
서울특별시,964,1092,82,1,12,0,0,0,2,1,0,0
서울특별시,3494,2727,150,5,35,0,0,1,1,3,0,1
서울특별시,552,567,37,1,12,0,0,2,3,0,1,1
서울특별시,581,690,33,0,16,0,0,0,0,1,0,0
서울특별시,504,505,22,0,12,0,0,0,3,1,0,0
서울특별시,573,799,37,1,6,0,0,1,1,0,0,0
서울특별시,729,899,56,0,16,0,0,1,2,0,1,0
서울특별시,2167,1685,88,3,21,0,0,0,0,4,0,0
서울특별시,767,823,57,0,21,1,2,2,1,1,0,0
서울특별시,920,1053,60,1,8,2,0,0,3,2,0,4
서울특별시,893,1000,58,1,19,0,0,1,4,0,1,2
서울특별시,687,815,51,0,19,0,1,2,4,1,1,0
서울특별시,362,547,24,1,4,2,0,0,1,0,0,1
서울특별시,3050,2079,178,5,16,1,1,0,0,5,0,2
서울특별시,749,778,56,1,14,1,0,0,4,4,1,0
서울특별시,855,1135,48,1,17,2,0,1,5,1,0,0
서울특별시,683,682,58,1,13,0,1,0,1,2,1,0
서울특별시,624,601,39,3,12,1,0,0,1,2,0,0
서울특별시,3659,2710,169,2,32,3,1,1,1,6,1,1
서울특별시,675,742,37,1,18,2,0,3,0,0,0,0
서울특별시,720,788,55,3,27,1,0,1,0,3,0,0
서울특별시,773,871,55,3,21,0,1,1,2,2,1,1
서울특별시,525,709,42,0,7,0,1,0,0,2,0,0
서울특별시,2365,1602,97,2,22,1,1,1,3,2,0,0
서울특별시,575,586,27,3,13,0,3,2,0,3,0,0
서울특별시,683,715,44,1,18,1,0,0,2,2,1,0
서울특별시,740,759,37,1,19,0,0,0,0,0,0,0
서울특별시,769,645,39,0,18,0,0,0,4,1,1,0
서울특별시,639,632,32,1,11,0,0,0,4,2,1,0
서울특별시,584,591,35,1,22,0,0,2,0,2,0,0
서울특별시,3961,3012,149,3,29,1,0,1,3,4,4,1
서울특별시,722,927,45,0,11,1,0,0,1,0,0,0
서울특별시,651,696,38,0,16,0,0,1,1,2,0,1
서울특별시,602,998,41,0,5,1,0,1,2,0,0,0
서울특별시,813,920,57,1,16,0,0,0,4,0,2,0
서울특별시,925,1062,70,2,19,0,0,0,2,1,0,1
서울특별시,892,1059,42,0,15,1,0,1,0,2,0,0
서울특별시,587,611,40,0,10,0,0,0,6,1,0,0
서울특별시,3217,2204,139,2,32,1,1,0,3,9,1,1
서울특별시,849,943,42,0,14,0,0,0,1,3,0,2
서울특별시,695,740,55,0,15,2,0,1,5,6,0,0
서울특별시,784,803,43,0,12,0,0,1,5,1,1,0
서울특별시,764,772,47,1,24,0,0,0,1,1,0,1
서울특별시,4183,3364,146,5,25,2,2,2,4,10,2,0
서울특별시,485,757,32,1,13,2,0,0,3,2,0,0
서울특별시,738,935,48,1,17,0,0,0,2,1,0,2
서울특별시,661,813,44,1,13,0,0,0,1,1,1,0
서울특별시,497,683,36,0,12,0,1,0,3,0,0,0
서울특별시,511,664,31,1,10,0,0,1,2,2,0,0
서울특별시,769,869,44,1,18,0,0,0,3,4,1,0
서울특별시,983,1075,54,1,16,2,1,0,4,0,1,0
서울특별시,497,355,33,0,5,1,0,1,0,0,0,0
서울특별시,3194,2248,106,6,36,1,0,0,3,3,2,8
서울특별시,440,486,33,1,11,0,0,0,4,3,0,0
서울특별시,713,765,38,2,22,0,1,1,3,1,2,1
서울특별시,795,737,47,1,26,0,0,2,4,4,0,0
서울특별시,497,558,34,1,17,0,0,0,5,3,0,0
서울특별시,3466,2639,120,4,20,1,0,1,0,6,1,2
서울특별시,570,755,37,1,2,0,1,1,1,1,0,0
서울특별시,621,824,42,0,10,1,0,1,0,1,1,0
서울특별시,566,721,38,0,12,2,0,0,1,0,0,1
서울특별시,1104,938,57,2,10,0,0,0,2,2,1,0
서울특별시,610,822,40,2,13,0,0,1,0,1,0,1
서울특별시,426,583,30,0,10,0,0,0,2,0,1,0
서울특별시,601,838,49,0,7,0,0,0,1,1,1,0
서울특별시,1092,986,52,1,17,0,0,2,1,0,1,0
서울특별시,885,767,64,2,12,0,0,1,5,1,1,0
서울특별시,5035,3792,245,4,37,2,0,1,4,11,1,2
서울특별시,553,616,47,2,8,0,0,0,0,1,0,0
서울특별시,913,857,67,0,12,0,0,1,1,1,1,0
서울특별시,752,1013,59,0,12,0,0,3,3,2,1,0
서울특별시,779,824,40,0,11,0,0,1,5,2,0,1
서울특별시,544,699,31,1,10,1,1,0,7,3,1,3
서울특별시,2761,2019,177,0,20,2,2,0,1,4,0,1
서울특별시,649,726,74,2,18,3,0,3,2,1,0,0
서울특별시,486,695,42,1,6,0,1,2,2,1,1,0
서울특별시,352,643,19,1,9,1,0,0,2,0,0,1
서울특별시,540,630,57,3,10,1,0,0,2,0,0,0
서울특별시,4477,3183,335,3,30,0,0,3,6,5,2,1
서울특별시,706,926,67,2,12,1,0,2,0,2,0,1
서울특별시,643,633,48,1,9,0,0,0,2,2,1,1
서울특별시,728,736,45,1,6,0,1,2,1,0,0,0
서울특별시,800,906,49,1,15,0,0,2,1,0,1,1
서울특별시,635,641,57,2,9,0,0,1,1,3,0,1
서울특별시,2163,1390,156,1,14,0,0,0,0,4,0,2
서울특별시,325,386,39,4,3,2,0,0,0,2,0,0
서울특별시,600,545,65,0,10,1,0,1,0,1,1,1
서울특별시,493,562,44,3,11,0,0,0,1,1,0,1
서울특별시,723,867,76,0,16,0,0,0,1,1,0,0
서울특별시,2248,1916,124,1,8,1,0,0,0,5,0,2
서울특별시,512,616,37,1,7,1,0,1,1,4,0,1
서울특별시,468,642,38,1,5,0,0,0,6,0,0,0
서울특별시,771,971,75,0,2,0,0,0,2,4,1,0
서울특별시,526,534,44,1,12,1,1,0,3,0,0,2
서울특별시,3087,2370,142,1,11,1,0,0,2,1,3,1
서울특별시,660,965,81,0,12,1,0,0,1,1,0,0
서울특별시,561,861,55,0,7,0,0,1,2,0,0,0
서울특별시,787,751,49,1,7,0,0,0,1,2,1,0
서울특별시,608,1056,44,0,4,0,0,0,4,2,0,0
서울특별시,546,763,44,0,17,0,0,0,0,2,0,0
서울특별시,1834,1619,160,5,13,1,1,0,2,1,1,2
서울특별시,375,439,42,0,13,1,0,0,1,1,0,0
서울특별시,402,763,64,3,5,0,0,0,0,2,0,1
서울특별시,678,834,75,1,6,1,0,1,8,1,0,2
서울특별시,492,690,37,2,5,1,0,0,3,0,0,0
서울특별시,2225,1666,99,2,15,0,0,1,0,2,0,1
서울특별시,635,740,45,1,9,0,0,2,3,1,0,1
서울특별시,520,597,60,1,9,1,0,1,2,2,1,0
서울특별시,781,913,68,1,8,0,0,0,0,2,0,1
서울특별시,2816,2174,102,3,17,0,0,0,2,1,0,1
서울특별시,540,705,49,0,9,0,1,0,0,0,0,0
서울특별시,600,749,48,0,7,0,2,0,0,0,0,2
서울특별시,720,809,55,0,6,1,0,0,0,2,1,0
서울특별시,645,757,41,2,4,0,0,0,1,0,1,0
서울특별시,3481,2723,123,7,28,2,0,2,3,4,1,2
서울특별시,662,941,66,1,14,0,0,0,0,1,0,0
서울특별시,747,807,49,1,13,0,1,1,2,1,1,1
서울특별시,645,728,42,2,13,0,0,0,3,1,1,0
서울특별시,754,927,61,2,15,1,0,1,3,3,0,1
서울특별시,1742,1467,89,2,22,0,2,0,1,1,1,0
서울특별시,439,530,38,2,8,1,1,0,1,0,0,1
서울특별시,165,265,14,0,6,1,0,0,3,0,1,1
서울특별시,668,825,49,1,14,0,0,0,0,1,1,0
서울특별시,383,584,29,0,11,0,0,0,1,1,0,0
서울특별시,3775,2835,139,2,21,5,0,0,4,8,3,2
서울특별시,600,785,52,0,13,0,1,1,5,2,0,1
서울특별시,764,754,56,3,21,1,0,1,0,0,0,1
서울특별시,601,761,59,1,9,1,1,0,3,1,2,0
서울특별시,490,601,29,0,3,1,0,4,1,1,0,0
서울특별시,1039,1070,65,2,16,1,0,0,1,3,0,2
서울특별시,4394,3184,160,3,20,2,0,0,3,8,1,0
서울특별시,806,890,60,1,6,1,0,1,4,1,2,0
서울특별시,887,998,70,2,4,1,0,2,1,1,0,0
서울특별시,668,828,52,0,11,1,1,1,1,1,2,1
서울특별시,673,1029,66,1,11,0,2,1,1,1,0,1
서울특별시,779,955,66,1,10,1,0,0,0,2,0,1
서울특별시,565,707,41,2,5,0,0,0,0,0,0,0
서울특별시,615,837,36,0,4,0,1,0,0,1,0,0
서울특별시,2148,1860,92,0,12,0,1,1,0,3,1,1
서울특별시,192,262,10,0,5,0,0,2,2,1,0,0
서울특별시,962,1298,88,2,14,0,0,1,3,1,2,0
서울특별시,796,987,63,0,11,0,0,0,5,1,0,0
서울특별시,473,664,29,0,9,1,0,1,0,2,0,0
서울특별시,5060,3636,214,5,25,2,0,0,1,8,3,1
서울특별시,841,939,73,0,10,0,1,0,1,1,1,2
서울특별시,914,1011,67,0,11,0,0,0,2,0,0,1
서울특별시,761,944,53,1,5,0,0,1,0,1,0,1
서울특별시,789,1090,69,1,11,1,0,1,1,1,0,1
서울특별시,446,526,17,0,3,0,0,2,2,2,0,0
서울특별시,872,959,62,1,13,1,0,4,0,0,2,4
서울특별시,747,781,51,1,15,1,0,0,2,1,0,0
서울특별시,729,768,62,0,6,0,0,3,6,0,1,0
서울특별시,4127,2589,160,2,26,0,0,6,2,5,1,1
서울특별시,572,669,28,1,6,0,1,2,0,1,0,0
서울특별시,464,426,28,0,6,1,1,0,0,1,0,1
서울특별시,731,690,44,0,19,0,0,1,2,1,0,1
서울특별시,674,677,31,4,8,2,0,0,0,1,1,0
서울특별시,801,705,51,1,11,1,0,0,4,1,0,0
서울특별시,936,892,66,0,6,0,0,1,6,0,0,0
서울특별시,2824,2083,134,5,25,5,0,0,0,5,0,0
서울특별시,644,625,56,1,10,1,0,0,1,1,0,2
서울특별시,653,752,46,0,7,0,0,0,1,1,0,0
서울특별시,788,841,64,0,14,0,0,0,0,1,0,1
서울특별시,928,1087,71,3,8,1,1,2,2,0,0,1
서울특별시,3135,2125,107,3,23,5,1,2,0,4,3,2
서울특별시,602,600,37,2,15,2,0,0,1,1,1,1
서울특별시,784,818,35,0,12,1,1,0,2,2,1,1
서울특별시,541,548,26,0,12,1,0,0,0,2,1,0
서울특별시,360,404,26,0,5,1,0,0,0,0,0,1
서울특별시,444,449,24,0,7,0,0,0,5,4,0,0
서울특별시,844,947,56,1,8,0,0,1,2,0,0,1
서울특별시,1784,1385,73,2,10,0,0,0,0,2,0,0
서울특별시,470,634,31,1,13,0,0,1,2,0,0,1
서울특별시,590,649,19,0,16,0,0,0,1,3,0,0
서울특별시,417,548,24,1,9,0,0,0,1,1,0,0
서울특별시,591,603,29,0,15,0,0,0,4,0,0,0
서울특별시,1753,1506,88,0,9,1,0,2,0,5,0,0
서울특별시,576,848,45,0,11,1,0,0,4,2,0,0
서울특별시,909,1196,59,0,12,0,0,1,2,2,1,0
서울특별시,907,1088,66,1,5,2,0,1,2,3,0,1
서울특별시,3343,2411,118,4,33,1,0,1,0,5,6,1
서울특별시,725,746,38,2,17,1,0,1,2,4,0,0
서울특별시,701,731,42,0,6,0,0,2,0,2,0,1
서울특별시,786,944,36,0,23,1,2,0,4,5,1,3
서울특별시,779,970,63,1,8,0,0,0,1,4,1,0
서울특별시,889,1227,71,1,13,0,0,1,4,0,0,0
서울특별시,657,680,39,1,7,0,1,0,0,3,0,1
서울특별시,736,822,55,1,14,1,0,0,5,0,0,0
서울특별시,418,519,39,0,11,0,0,0,0,2,0,0
서울특별시,2937,1853,96,8,23,3,0,1,2,6,0,0
서울특별시,189,198,9,0,4,0,0,0,1,0,0,0
서울특별시,528,499,22,0,7,0,0,1,2,0,0,0
서울특별시,459,368,22,0,8,0,0,0,1,1,0,0
서울특별시,729,558,49,0,17,0,1,2,2,2,1,0
서울특별시,797,722,46,1,12,0,0,0,1,2,0,0
서울특별시,388,302,23,1,11,1,0,2,1,0,1,0
서울특별시,257,309,12,0,6,2,0,0,0,0,0,0
서울특별시,701,648,44,0,12,1,0,0,2,0,2,0
서울특별시,4025,2444,167,3,30,1,0,1,4,9,3,2
서울특별시,578,634,44,1,17,1,1,0,3,0,0,1
서울특별시,405,325,26,0,7,0,0,0,0,1,1,1
서울특별시,803,886,61,2,16,0,0,0,2,2,2,0
서울특별시,632,594,35,0,8,0,0,1,2,0,2,0
서울특별시,516,555,46,2,18,0,0,1,1,2,1,1
서울특별시,504,482,38,2,10,0,0,0,3,5,0,0
서울특별시,3177,2179,123,6,19,0,0,0,0,5,2,1
서울특별시,447,474,25,0,8,0,0,1,0,2,0,1
서울특별시,460,526,28,1,13,0,0,0,1,3,0,0
서울특별시,716,775,53,1,16,1,2,0,3,1,1,0
서울특별시,635,680,31,1,9,1,0,2,0,1,1,0
서울특별시,645,767,52,0,5,0,0,0,2,0,0,0
서울특별시,519,518,36,1,14,1,0,1,1,3,0,1
서울특별시,679,681,40,1,17,0,0,2,3,4,0,2
서울특별시,537,431,20,1,15,0,0,1,2,1,0,1
서울특별시,3458,2275,103,4,22,1,1,2,1,10,1,2
서울특별시,482,460,37,2,8,0,0,0,0,3,0,0
서울특별시,478,447,23,0,17,0,0,0,3,0,0,0
서울특별시,521,618,42,0,11,0,0,0,2,0,1,0
서울특별시,589,650,48,0,11,0,0,0,1,0,0,0
서울특별시,597,607,29,1,10,0,0,0,2,2,0,0
서울특별시,515,483,24,0,4,2,0,0,2,2,0,0
서울특별시,688,591,47,0,15,1,0,0,0,1,0,1
서울특별시,526,508,28,1,9,1,2,1,0,1,0,0
서울특별시,4229,2798,207,4,18,0,2,0,2,5,1,4
서울특별시,543,551,35,0,3,0,0,0,0,2,1,1
서울특별시,429,408,14,1,4,0,0,0,1,0,3,0
서울특별시,804,763,46,2,7,0,0,3,5,0,0,0
서울특별시,676,702,62,2,7,0,0,0,2,2,0,0
서울특별시,978,875,72,2,12,0,0,1,1,2,0,0
서울특별시,512,695,42,0,7,0,0,0,0,0,0,0
서울특별시,516,551,30,1,8,1,0,0,2,1,0,0
서울특별시,668,670,43,0,11,0,0,0,0,1,0,0
서울특별시,2831,2072,112,3,16,3,0,1,1,7,0,1
서울특별시,376,480,20,1,9,0,0,0,1,0,0,1
서울특별시,590,586,35,1,17,0,1,0,1,1,1,0
서울특별시,529,586,41,0,18,4,0,1,1,1,2,0
서울특별시,832,873,40,0,20,0,0,0,1,1,0,0
서울특별시,718,928,50,0,15,1,1,0,2,1,1,0
서울특별시,4374,3087,110,6,30,2,0,1,1,12,1,2
서울특별시,391,416,24,0,7,1,0,1,2,0,1,0
서울특별시,320,438,24,1,4,1,0,0,1,0,0,0
서울특별시,544,533,31,0,16,0,0,0,2,1,0,1
서울특별시,494,575,31,0,12,1,0,0,0,2,1,1
서울특별시,485,487,19,1,12,0,1,0,2,0,1,0
서울특별시,558,574,36,0,19,0,0,1,1,1,0,0
서울특별시,717,667,50,1,12,1,0,0,0,2,0,0
서울특별시,654,609,37,0,15,0,0,1,5,0,0,0
서울특별시,2597,1863,105,1,17,0,1,0,3,5,1,0
서울특별시,467,527,33,1,14,1,0,1,2,1,0,0
서울특별시,505,511,26,0,6,0,0,0,2,2,0,0
서울특별시,589,651,32,2,15,0,0,0,5,1,0,0
서울특별시,616,562,35,1,19,1,1,0,4,0,0,0
서울특별시,437,502,19,0,9,0,1,0,4,2,1,1
서울특별시,2260,1555,77,1,20,1,1,0,2,4,1,1
서울특별시,553,644,34,1,9,0,0,0,1,0,1,0
서울특별시,377,373,21,2,9,0,1,0,1,0,0,1
서울특별시,594,544,39,0,7,0,0,0,8,1,0,1
서울특별시,529,454,33,0,8,0,0,0,2,1,1,1
서울특별시,594,492,25,1,14,1,0,0,4,1,0,1
서울특별시,2346,1792,94,2,11,1,0,1,3,2,0,0
서울특별시,332,346,11,1,11,0,0,2,1,0,1,1
서울특별시,585,614,37,0,7,0,1,0,2,2,0,0
서울특별시,366,392,18,1,4,0,1,0,2,1,0,0
서울특별시,647,644,44,5,12,0,0,0,2,0,2,2
서울특별시,656,699,36,1,9,0,0,1,1,1,1,2
서울특별시,3382,2042,114,1,23,0,1,1,2,5,4,3
서울특별시,499,528,27,1,15,0,0,1,4,1,0,0
서울특별시,576,584,44,0,13,0,1,0,2,1,2,1
서울특별시,573,564,41,0,15,0,0,2,0,2,0,1
서울특별시,579,573,42,2,18,0,0,0,0,1,0,0
서울특별시,772,791,51,1,16,0,1,1,6,1,0,1
서울특별시,3548,2777,130,4,30,1,1,0,3,0,1,4
서울특별시,463,642,27,1,7,0,0,0,5,1,0,0
서울특별시,744,716,39,3,22,1,0,0,1,2,0,0
서울특별시,504,860,42,1,6,0,0,1,0,2,3,2
서울특별시,473,483,23,2,10,1,0,0,2,1,1,1
서울특별시,567,552,32,1,23,0,0,1,0,3,0,0
서울특별시,3608,2517,194,4,61,4,0,1,1,9,0,1
서울특별시,309,378,20,1,7,0,0,0,1,0,1,0
서울특별시,740,725,45,1,29,0,0,1,0,5,0,1
서울특별시,513,576,27,0,12,2,0,1,0,0,0,1
서울특별시,716,707,26,0,11,1,0,1,3,1,0,2
서울특별시,660,655,39,3,18,1,0,1,1,2,1,1
서울특별시,773,754,40,1,11,2,0,0,2,4,1,1
서울특별시,2622,1736,96,4,10,1,1,1,3,7,2,1
서울특별시,549,603,37,0,11,1,0,0,5,2,0,0
서울특별시,620,575,43,2,19,0,0,0,1,1,0,0
서울특별시,529,625,37,2,4,0,1,1,0,6,0,0
서울특별시,941,907,46,1,21,0,0,1,1,0,0,0
서울특별시,677,684,46,0,18,0,2,0,1,0,1,1
서울특별시,2613,1822,94,1,22,1,1,1,0,6,0,1
서울특별시,603,681,45,0,14,0,0,1,0,1,0,1
서울특별시,629,697,29,3,16,0,0,0,0,0,0,0
서울특별시,449,592,35,2,13,0,0,0,2,0,0,1
서울특별시,684,820,40,2,7,0,0,1,1,0,0,0
서울특별시,597,575,48,0,21,0,0,0,0,1,2,0
서울특별시,2392,1623,90,1,19,2,0,0,2,3,0,0
서울특별시,746,792,50,1,19,0,2,1,2,3,0,0
서울특별시,678,701,37,0,11,0,0,0,2,2,1,1
서울특별시,619,654,48,1,13,0,1,0,2,1,0,0
서울특별시,587,712,35,0,7,0,0,1,0,2,0,1
서울특별시,2352,1854,93,2,18,0,0,0,1,3,0,1
서울특별시,564,677,43,2,13,0,1,0,0,1,0,0
서울특별시,656,861,52,2,12,0,0,0,2,0,1,1
서울특별시,630,849,66,2,10,0,1,0,0,1,0,1
서울특별시,743,821,62,1,11,0,2,3,2,1,0,0
서울특별시,2789,2010,90,1,14,0,1,1,1,8,1,3
서울특별시,518,577,34,1,12,1,0,1,1,1,0,0
서울특별시,611,626,43,2,11,0,1,1,2,0,1,0
서울특별시,775,753,47,0,10,0,0,0,1,0,1,0
서울특별시,774,917,50,1,20,0,0,0,1,4,1,0
서울특별시,840,796,55,2,20,0,0,0,1,1,0,1
서울특별시,441,751,32,1,3,0,0,0,1,1,0,0
서울특별시,546,891,32,0,5,0,1,0,1,0,0,1
서울특별시,3069,2119,73,2,21,1,0,3,1,5,0,1
서울특별시,480,460,19,2,16,0,0,1,2,0,0,0
서울특별시,430,428,29,0,7,1,0,0,0,0,2,0
서울특별시,521,506,33,3,21,0,0,0,2,5,1,0
서울특별시,584,651,34,1,11,0,0,0,1,1,0,0
서울특별시,422,464,27,0,8,0,1,1,1,1,0,0
서울특별시,492,527,30,1,11,0,0,0,1,1,0,0
서울특별시,4261,3389,193,3,21,1,0,1,0,6,1,2
서울특별시,507,612,45,0,13,0,0,0,2,0,0,2
서울특별시,647,776,47,1,18,0,0,0,2,0,0,0
서울특별시,516,761,28,0,3,2,0,0,4,0,2,0
서울특별시,467,559,24,1,10,1,0,0,1,0,0,1
서울특별시,537,692,35,2,7,1,0,1,0,0,0,1
서울특별시,611,678,36,2,10,1,0,0,2,3,1,0
서울특별시,620,606,42,0,14,2,0,0,0,1,0,1
서울특별시,2653,1781,101,1,15,1,0,0,1,0,2,1
서울특별시,678,969,67,0,7,0,1,0,2,0,1,2
서울특별시,449,555,28,1,5,0,0,1,1,0,0,0
서울특별시,567,581,32,0,13,1,0,0,2,3,0,0
서울특별시,780,913,48,2,15,0,0,0,0,2,1,0
서울특별시,923,1031,64,0,12,0,0,2,2,0,0,2
서울특별시,605,678,44,0,11,0,0,0,0,0,0,1
서울특별시,3760,2624,135,5,34,1,0,0,3,6,0,3
서울특별시,659,641,43,0,18,0,1,0,0,0,1,0
서울특별시,757,735,50,2,15,0,0,0,3,2,0,2
서울특별시,899,769,61,0,21,0,0,0,1,2,1,0
서울특별시,821,1049,59,1,19,0,0,0,2,1,0,2
서울특별시,806,789,54,2,20,0,2,0,1,1,1,1
서울특별시,838,793,49,1,14,0,0,1,3,1,0,0
서울특별시,1928,1348,62,1,9,1,0,2,1,1,1,2
서울특별시,413,430,28,1,13,1,1,1,4,2,0,0
서울특별시,535,569,38,0,9,0,1,0,4,4,0,0
서울특별시,406,387,25,1,6,0,0,0,0,0,0,1
서울특별시,662,619,31,1,9,1,0,2,1,2,1,1
서울특별시,3337,2823,131,2,23,2,1,2,2,3,0,2
서울특별시,720,687,41,1,9,1,0,0,0,2,0,0
서울특별시,574,666,39,0,15,3,1,1,2,1,0,0
서울특별시,660,940,51,2,9,0,0,0,1,1,1,1
서울특별시,944,1173,58,0,8,1,0,1,0,1,0,1
서울특별시,732,978,57,1,7,0,0,0,1,0,0,0
서울특별시,1047,1149,60,1,12,0,1,1,2,1,0,1
서울특별시,3001,2588,99,5,19,3,0,2,1,3,0,2
서울특별시,701,723,43,0,11,0,0,0,0,2,1,2
서울특별시,479,584,30,1,8,1,0,0,2,0,0,1
서울특별시,672,799,46,3,11,0,0,0,1,2,1,0
서울특별시,566,732,49,1,11,0,0,1,3,0,0,0
서울특별시,392,720,29,1,3,1,1,0,2,1,0,0
서울특별시,544,977,40,1,3,1,0,0,2,0,0,1
서울특별시,500,507,40,0,11,0,0,0,0,1,2,0
서울특별시,2790,2202,98,3,19,1,1,1,1,8,1,0
서울특별시,530,576,35,1,18,0,0,1,1,1,0,0
서울특별시,944,965,43,0,26,1,1,0,3,2,1,0
서울특별시,437,505,23,0,13,0,0,0,2,1,0,0
서울특별시,369,369,17,0,6,0,0,0,1,1,1,1
서울특별시,554,728,38,0,9,1,2,1,2,2,1,2
서울특별시,782,883,59,2,22,1,0,1,1,2,0,0
